"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[This]] is by [[far]], the [[BEST]] soft serve ice cream place in [[southwestern]] PA. The \""""flavor of the week\"""" is always interesting-and tasty! [[Though]], I am somewhat disappointed that they've switched to a lower grade ice milk, for their vanilla and chocolate offerings. I don't know if this is a matter of cutting corners, or if the better stuff simply isn't available any [[longer]]. [[Either]] way, this place is [[still]] leaps and [[bounds]] ahead of DQ, Tastee Freeze, etc. [[It's]] [[definitely]] worth the trip. [[It's]] mostly street parking, though they do have about 3-4 parking spaces off to the side. Serving sizes are huge! The small cone here, is the same size as a DQ large. And the large is SO big, they can't fit it through the window-they hand it out the side door.\n\nIf you want a real \""""Kodak moment\""""-order a large cone for the kids, and keep the camera, and wet wipes handy!","[[Such]] is by [[fɑr]], the [[B]] [[EST]] soft serve ice cream place in [[southwesteⲅn]] PA. The \""""flavor of the week\"""" is always interesting-and tasty! [[Nevertheless]], I am somewhat disappointed that they've switched to a lower grade ice milk, for their vanilla and chocolate offerings. I don't know if this is a matter of cutting corners, or if the better stuff simply isn't available any [[anymore]]. [[Eitheⲅ]] way, this place is [[again]] leaps and [[limits]] ahead of DQ, Tastee Freeze, etc. [[I'ts]] [[assuredly]] worth the trip. [[Its]] mostly street parking, though they do have about 3-4 parking spaces off to the side. Serving sizes are huge! The small cone here, is the same size as a DQ large. And the large is SO big, they can't fit it through the window-they hand it out the side door.\n\nIf you want a real \""""Kodak moment\""""-order a large cone for the kids, and keep the camera, and wet wipes handy!",0.0021489858627319336,0.722609281539917,1,0,1,281,"Successful"
"This is my go-to distributer. They have a great selection and lots of hard to find brews. I haven't noticed that it's any more expensive than going elsewhere but honestly if I don't buy here then I'm buying six packs which as we all know are a huuugggge rip off. So any time I have a case of something I love I feel like I'm getting a bargain. The cold selection does suck so I try to plan ahead and have what I need already cold. Staff here are all very [[helpful-]] and will have recommendations if you ask.","This is my go-to distributer. They have a great selection and lots of hard to find brews. I haven't noticed that it's any more expensive than going elsewhere but honestly if I don't buy here then I'm buying six packs which as we all know are a huuugggge rip off. So any time I have a case of something I love I feel like I'm getting a bargain. The cold selection does suck so I try to plan ahead and have what I need already cold. Staff here are all very [[հelpful-]] and will have recommendations if you ask.",0.0035033822059631348,0.6254640221595764,1,0,1,66,"Successful"
"[[Love]] this beer [[distributor]].  [[They]] always have what [[I'm]] looking for. [[The]] workers are [[extremely]] [[nice]] and always willing to [[help]]. Best one [[I've]] [[seen]] by far.","[[Loѵe]] this beer [[distribսtor]].  [[Sont]] always have what [[Im]] looking for. [[To]] workers are [[supremely]] [[nіce]] and always willing to [[helping]]. Best one [[I'vе]] [[ѕeen]] by far.",0.0005565285682678223,0.0049498677253723145,1,1,1,84,"Failed"
"[[Went]] here with a gift [[card]] from the [[restaurant]] [[week]] [[photo]] competition. \[[n]]\nWe were [[one]] of [[two]] [[tables]] there and a bunch of [[staff]] showing up during the [[meal]]. \n\[[nOur]] waitress was good, but that couldn't save the [[food]].\n\nThe [[meal]] started out with some what [[I]] guess used to be [[foccacia]].  [[I]] say used to be because it no longer represented [[anything]] other than [[long]] pieces of brick or bark very [[stale]] and tasteless.\n\nWe [[ordered]] the [[vegetable]] [[board]] which was probably the best [[thing]] we [[ordered]] with light and bright vegetables perfectly cooked and paired with two delicious sauces. \n\nThen we ordered the octopus which was fine, but very cold and the octopus had little to no flavor, being overwhelmed by the [[citrus]] in the [[dish]]. \n\[[nThe]] tuscan wings were ok, but they were really [[ordered]] for my husband who seemed to enjoy them. \n\nFinally the [[diver]] [[scallops]].  This dish was indeible.  The scallops were very overcooked and the [[pea]] puree was so [[minty]] I was unable to eat it. We sent it back and they did [[take]] off half of the price (weren't expecting anything just didn't want to eat it). \n\[[nAfter]] that we decided against dessert and left.  I probably will not return.","[[Wnet]] here with a gift [[carԁ]] from the [[restauran𝚝]] [[weeks]] [[pho𝚝o]] competition. \[[percent]]\nWe were [[anyone]] of [[ii]] [[tab]] [[les]] there and a bunch of [[staf𝚏]] showing up during the [[meaⅼ]]. \n\[[nur]] waitress was good, but that couldn't save the [[diet]].\n\nThe [[m]] [[eal]] started out with some what [[l]] guess used to be [[fo]] [[ccacia]].  [[l]] say used to be because it no longer represented [[something]] other than [[lng]] pieces of brick or bark very [[obsolete]] and tasteless.\n\nWe [[ordereԁ]] the [[vegetables]] [[motherboard]] which was probably the best [[thi]] [[ng]] we [[commanded]] with light and bright vegetables perfectly cooked and paired with two delicious sauces. \n\nThen we ordered the octopus which was fine, but very cold and the octopus had little to no flavor, being overwhelmed by the [[lemon]] in the [[dsih]]. \n\[[n]] [[The]] tuscan wings were ok, but they were really [[instructed]] for my husband who seemed to enjoy them. \n\nFinally the [[diving]] [[scampi]].  This dish was indeible.  The scallops were very overcooked and the [[pa]] puree was so [[miny]] I was unable to eat it. We sent it back and they did [[pick]] off half of the price (weren't expecting anything just didn't want to eat it). \n\[[nAfteⲅ]] that we decided against dessert and left.  I probably will not return.",0.0003160238265991211,0.5356824398040771,0,1,0,599,"Successful"
"I went there today! The cut was terrible! I have an awful [[experience]]. They lady that cut my hair was nice but she wanted to leave early so she made a disaster in my head!","I went there today! The cut was terrible! I have an awful [[enjoy]]. They lady that cut my hair was nice but she wanted to leave early so she made a disaster in my head!",0.001783907413482666,0.683413028717041,0,1,0,39,"Successful"
"As a chinese american college student from NYC who got stuck in Pittsburgh with its useless public transportation (circa 1998), I desperately missed home-style Chinese food for the better part of my first two years here. Things turned around for me once I got a car (or made friends with cars), but I was seriously hurting for a while.\n\nTasty was one of the places we found. Back in the day, it was owned and ran by a typical restaurant-owning Chinese family. They had the works - pushy lao ban niang (boss lady), chef slash dad, and, during school off-hours, junior high school daughter manning the cashier. If they were in NYC, they'd only be missing an ami.... a bus boy. The food was pretty good, and if you order in Chinese, the lao ban niang hooked you up with extras because \""""your parents teach you good to talk Chineees\"""". \n\nI'm pretty sure Tasty is under new ownership now. The food isn't as good as it was, but the restaurant still gives off the home-style look and feel. It's a small restaurant with enough seating for about 25-30 patrons. Cheap tables, cheap seats; after all, restaurant extras are just a waste of money. The customers should come back for the food, this *is* a restaurant.\n\nThe new waitress is not friendly, but she gets the job done. The food is still [[good]] - so if you're craving a home cooked meal, you'll be somewhat satisfied here. Don't expect grandma's cooking, though. Order the vegetables, the mapo tofu is good, beef/chicken chow fun, etc. They have a lot of other staple items on the menu too. Don't get the salted pork chops - save that craving for Orient Kitchen. Try things, and share your thoughts.\n\nTasty - it's more than your neighborhood take out joint.\n\n- written by a former junior high school daughter cashier","As a chinese american college student from NYC who got stuck in Pittsburgh with its useless public transportation (circa 1998), I desperately missed home-style Chinese food for the better part of my first two years here. Things turned around for me once I got a car (or made friends with cars), but I was seriously hurting for a while.\n\nTasty was one of the places we found. Back in the day, it was owned and ran by a typical restaurant-owning Chinese family. They had the works - pushy lao ban niang (boss lady), chef slash dad, and, during school off-hours, junior high school daughter manning the cashier. If they were in NYC, they'd only be missing an ami.... a bus boy. The food was pretty good, and if you order in Chinese, the lao ban niang hooked you up with extras because \""""your parents teach you good to talk Chineees\"""". \n\nI'm pretty sure Tasty is under new ownership now. The food isn't as good as it was, but the restaurant still gives off the home-style look and feel. It's a small restaurant with enough seating for about 25-30 patrons. Cheap tables, cheap seats; after all, restaurant extras are just a waste of money. The customers should come back for the food, this *is* a restaurant.\n\nThe new waitress is not friendly, but she gets the job done. The food is still [[goоd]] - so if you're craving a home cooked meal, you'll be somewhat satisfied here. Don't expect grandma's cooking, though. Order the vegetables, the mapo tofu is good, beef/chicken chow fun, etc. They have a lot of other staple items on the menu too. Don't get the salted pork chops - save that craving for Orient Kitchen. Try things, and share your thoughts.\n\nTasty - it's more than your neighborhood take out joint.\n\n- written by a former junior high school daughter cashier",0.2894052267074585,0.6977677941322327,1,0,1,206,"Successful"
"This shelter is [[fantastic]] and has generally very good, friendly people on staff.  The cats and dogs appear to be treated at least as well as one might expect.\n\nWhen I adopted one of my cats at this establishment, I had to return the next day to have her spayed.  They did it for free, which was great, but the reason they don't get [[five]] [[stars]] is that the desk clerk completely forgot about my cat and me, and she left us waiting as she chatted on her cell phone with a friend: she only remembered about us as she was walking out for a smoke and saw us sitting in the lobby.","This shelter is [[wonderful]] and has generally very good, friendly people on staff.  The cats and dogs appear to be treated at least as well as one might expect.\n\nWhen I adopted one of my cats at this establishment, I had to return the next day to have her spayed.  They did it for free, which was great, but the reason they don't get [[fiѵe]] [[star]] is that the desk clerk completely forgot about my cat and me, and she left us waiting as she chatted on her cell phone with a friend: she only remembered about us as she was walking out for a smoke and saw us sitting in the lobby.",0.014785945415496826,0.8364914059638977,1,0,1,100,"Successful"
"[[Our]] [[cat]] recently came down with some [[health]] issues that we could not [[afford]] to [[address]]. [[He]] was in [[pain]] and we [[decided]] the [[humane]] thing was to [[put]] him to [[sleep]]. [[We]] [[went]] to the [[ARL]] and asked the [[receptionist]] there if we had any other [[options]] [[available]] to [[us]]. \""""Well [[basically]] the only [[thing]] you can do is [[sign]] him over for euthanasia\"""" she [[said]] in the most [[uncaring]], [[apathetic]] [[voice]] [[possible]]. [[We]] were heartbroken of [[course]]. \""""Go [[wait]] by that door and [[someone]] will meet you.\"""" [[After]] a few [[minutes]] [[another]] [[woman]] [[came]] out and [[took]] the [[carrier]]. \""""[[I'll]] bring your [[carrier]] back out in a [[minute]].\"""" [[We]] said no, [[that's]] [[okay]], keep the carrier. She [[said]] okay and took our cat to the [[back]]. And that was it. [[No]] kind words, no [[sympathetic]] gestures, no \""""Would you like a moment before I take him?\"""" No \""""[[I'm]] sorry.\"""" [[Nothing]]. [[For]] us this was one of the [[worst]] days of our lives but [[nobody]] at the [[ARL]] seemed to care, or at least have been trained to pretend to [[care]], [[one]] [[bit]]. \[[n]]\[[nThey]] [[get]] a couple stars for offering a [[necessary]] [[service]]. But other than that, this place will only be associated with making a terrible day that [[much]] worse with their [[lack]] of [[caring]] or empathy.","[[Ouⲅ]] [[kitten]] recently came down with some [[healthcare]] issues that we could not [[allow]] to [[tackle]]. [[Il]] was in [[heartbreak]] and we [[chosen]] the [[humanitarian]] thing was to [[putting]] him to [[sleeping]]. [[Our]] [[traveled]] to the [[AL]] and asked the [[waiter]] there if we had any other [[alternate]] [[accessible]] to [[usa]]. \""""Well [[predominantly]] the only [[ting]] you can do is [[signatures]] him over for euthanasia\"""" she [[indicated]] in the most [[uncaⲅing]], [[indifferent]] [[loud]] [[probable]]. [[Vi]] were heartbroken of [[camino]]. \""""Go [[awaiting]] by that door and [[someoոe]] will meet you.\"""" [[Ater]] a few [[mn]] [[latest]] [[women]] [[arrived]] out and [[to]] [[ok]] the [[carriers]]. \""""[[Il'l]] bring your [[carrieⲅ]] back out in a [[moments]].\"""" [[Ours]] said no, [[tհat's]] [[verywell]], keep the carrier. She [[siad]] okay and took our cat to the [[backseat]]. And that was it. [[Nos]] kind words, no [[symрathetic]] gestures, no \""""Would you like a moment before I take him?\"""" No \""""[[Im]] sorry.\"""" [[Notհing]]. [[In]] us this was one of the [[meanest]] days of our lives but [[noody]] at the [[AL]] seemed to care, or at least have been trained to pretend to [[healthcare]], [[eden]] [[shortly]]. \[[ո]]\[[n]] [[They]] [[gt]] a couple stars for offering a [[necessɑry]] [[servicing]]. But other than that, this place will only be associated with making a terrible day that [[very]] worse with their [[lcak]] of [[empathetic]] or empathy.",0.0003788471221923828,0.365450918674469,0,0,0,1109,"Failed"
"Yes! [[Awesome]] [[soy]] [[cap]], [[scone]], and [[atmosphere]]. Nice place to hang out & read, and free WiFi with no login [[procedure]].","Yes! [[Aesome]] [[ѕoy]] [[caps]], [[socne]], and [[mood]]. Nice place to hang out & read, and free WiFi with no login [[procedures]].",0.0017358660697937012,0.16872316598892212,1,1,1,82,"Failed"
"[[The]] people who [[work]] here are very [[rude]]. I have [[gone]] back a few times [[thinking]] it may have just been the [[person]] working that [[day]] was just a rude person, but no it happen [[every]] time. I am not a young hip person and [[felt]] very out of [[place]] there. It is [[like]] you are [[walking]] into someone's [[house]] and bothering them. [[The]] people working behind the counter act like you are interfering with there [[conversation]]. [[Plus]] it is very [[dirty]]. [[Perhaps]] the people working there should try cleaning the place instead of talking to each other. I will not go [[back]] again.","[[Nova]] people who [[wrok]] here are very [[rue]]. I have [[extinct]] back a few times [[ideas]] it may have just been the [[рerson]] working that [[daytime]] was just a rude person, but no it happen [[evry]] time. I am not a young hip person and [[considered]] very out of [[plaϲe]] there. It is [[fond]] you are [[walkiոg]] into someone's [[houѕe]] and bothering them. [[To]] people working behind the counter act like you are interfering with there [[talks]]. [[Addition]] it is very [[salacious]]. [[Perha]] [[ps]] the people working there should try cleaning the place instead of talking to each other. I will not go [[ba]] [[ck]] again.",0.0002186894416809082,0.7102656960487366,0,1,0,333,"Successful"
"I've been here quite a few times, and I always try to like it cause theres a lack of good sports bars near Pitt. They have a ton of nice HDTVs.\n\nEverytime I go, there is always a [[weird]] taste to one (or more) of the beers that I get. I was just there for the Pitt/Oakland game and got a Redhook. I drink this beer regularly, and something was [[wrong]] with the beer. Its definitely hard to describe, but something is always off (others in my party notice it too).\n\nThe [[food]] is [[hit]] or [[miss]]. I got the French onion soup last time. It was good. Nothing ground breaking, but solid [[soup]]. I've had the pork nachos and they were [[blah]].","I've been here quite a few times, and I always try to like it cause theres a lack of good sports bars near Pitt. They have a ton of nice HDTVs.\n\nEverytime I go, there is always a [[inquisitive]] taste to one (or more) of the beers that I get. I was just there for the Pitt/Oakland game and got a Redhook. I drink this beer regularly, and something was [[erroneous]] with the beer. Its definitely hard to describe, but something is always off (others in my party notice it too).\n\nThe [[diet]] is [[hitting]] or [[mi]] [[ss]]. I got the French onion soup last time. It was good. Nothing ground breaking, but solid [[soսp]]. I've had the pork nachos and they were [[yap]].",0.001255631446838379,0.6462534070014954,0,1,0,159,"Successful"
"The location is convenient but [[I]] was not a [[fan]] of the [[food]]. I had shrimp and Chinese veggies and [[crab]] [[Rangoon]]. They [[cut]] the veggies [[way]] too [[big]] and the [[sauce]] was [[bland]]. [[I]] won't [[go]] [[back]] for food but the crab Rangoon was [[ok]]. They didn't give any [[sauce]]. You have to ask for it. That sucks.","The location is convenient but [[li]] was not a [[blower]] of the [[eating]]. I had shrimp and Chinese veggies and [[shrimps]] [[Gaborone]]. They [[ct]] the veggies [[paths]] too [[grande]] and the [[sauϲe]] was [[blanԁ]]. [[ich]] won't [[gonna]] [[bac𝒌]] for food but the crab Rangoon was [[verywell]]. They didn't give any [[saucе]]. You have to ask for it. That sucks.",0.0002307295799255371,0.5303151607513428,0,1,0,195,"Successful"
"I cannot [[sing]] Tim Walter's [[praises]] loud enough.\n\nI have taken my car to him for about 5 years, and I [[always]] leave with a new experience attesting to his awesomeness. If you think you might have something wrong with your car that you're not sure what it is, you can just stop by, and he'll usually take a break from what he's working on to get in your car with you and drive for a little bit and then give you his opinion. Then, when he diagnoses your car, he'll explain it to you like you're not an idiot, and he'll make sure you understand what's going on. He's incredibly honest and cares about his customers. For instance, once I had a tire that needed to be replaced but he didn't have it in stock. He told me how much it would cost to have the tire ordered and how long it would take to come in, then he called another shop to see if they had it and asked how much they were charging for it, and he sent me there because it would be cheaper and faster for me than having him order it. The price difference was like ten bucks, so I had him do it because it wasn't an [[emergency]] and I'd rather give him my business. [[He's]] [[awesome]].","I cannot [[snig]] Tim Walter's [[commend]] loud enough.\n\nI have taken my car to him for about 5 years, and I [[continually]] leave with a new experience attesting to his awesomeness. If you think you might have something wrong with your car that you're not sure what it is, you can just stop by, and he'll usually take a break from what he's working on to get in your car with you and drive for a little bit and then give you his opinion. Then, when he diagnoses your car, he'll explain it to you like you're not an idiot, and he'll make sure you understand what's going on. He's incredibly honest and cares about his customers. For instance, once I had a tire that needed to be replaced but he didn't have it in stock. He told me how much it would cost to have the tire ordered and how long it would take to come in, then he called another shop to see if they had it and asked how much they were charging for it, and he sent me there because it would be cheaper and faster for me than having him order it. The price difference was like ten bucks, so I had him do it because it wasn't an [[eｍergency]] and I'd rather give him my business. [[Hes]] [[awesоme]].",0.0009682178497314453,0.5184333324432373,1,0,1,180,"Successful"
"The first time I came here, I waited in line for 20 minutes.  When it was my turn, I realized I left my wallet in the car.  It hurt so bad, I didn't come back for a year.\n\nI can walk to this place from my house- which is dangerous because those biscuits are just OH SO [[DREAMY]].  I can't describe them.  Just get some.\n\nDo I feel guilty about noshing on fabulous Strawberry Napoleons and Jewish Pizza (kind of like a modified, yet TOTALLY delicious fruitcake bar) at 10:15am?  Hecks, naw... But they do have quiche and some other breakfast-y items for those who prefer a more traditional approach to your stomach's opening ceremony.\n\nJust go early :)  They open at 10 on Saturdays.  And bring cash...it's easier that way.","The first time I came here, I waited in line for 20 minutes.  When it was my turn, I realized I left my wallet in the car.  It hurt so bad, I didn't come back for a year.\n\nI can walk to this place from my house- which is dangerous because those biscuits are just OH SO [[DERAMY]].  I can't describe them.  Just get some.\n\nDo I feel guilty about noshing on fabulous Strawberry Napoleons and Jewish Pizza (kind of like a modified, yet TOTALLY delicious fruitcake bar) at 10:15am?  Hecks, naw... But they do have quiche and some other breakfast-y items for those who prefer a more traditional approach to your stomach's opening ceremony.\n\nJust go early :)  They open at 10 on Saturdays.  And bring cash...it's easier that way.",0.02676016092300415,0.9019561409950256,1,0,1,95,"Successful"
"I'm a creature of habit--I've been getting a savory and sweet item each time I'm around the neighborhood. White lily cake is [[divine]]! Quiches always tasty. Macarons are alittle too sweet. I wish the cake slices weren't $4/pop. Otherwise, would be a [[regular]] here.","I'm a creature of habit--I've been getting a savory and sweet item each time I'm around the neighborhood. White lily cake is [[divnie]]! Quiches always tasty. Macarons are alittle too sweet. I wish the cake slices weren't $4/pop. Otherwise, would be a [[reɡular]] here.",0.0024958252906799316,0.745019793510437,1,0,1,60,"Successful"
"I don't know, maybe I'm not clear on the concept of Whole Foods.  Don't get me wrong, there's nothing really wrong with shopping at Whole Foods.  Whole Foods does have wonderful merchandise, but...\n\nI have found that I can buy a lot of the same organic things and environmentally safe cleaners at Giant Eagle for less.\n\nThier wine and beer selection, supposedly quite remarkable in other states, well remember, this is Pennsylvania.  You can't buy those things at the grocery store.  \n\nI can get just as good quality meat and produce in the Strip District.  Sometimes, even better quality.\n\nI guess the benefit of Whole Foods  is that you can find a lot under one roof and don't have to spend a lot of time and gas going to different stores.  I'm not slamming Whole Foods at all, but I actually like Trader Joe's better.","I don't know, maybe I'm not clear on the concept of Whole Foods.  Don't get me wrong, there's nothing really wrong with shopping at Whole Foods.  Whole Foods does have wonderful merchandise, but...\n\nI have found that I can buy a lot of the same organic things and environmentally safe cleaners at Giant Eagle for less.\n\nThier wine and beer selection, supposedly quite remarkable in other states, well remember, this is Pennsylvania.  You can't buy those things at the grocery store.  \n\nI can get just as good quality meat and produce in the Strip District.  Sometimes, even better quality.\n\nI guess the benefit of Whole Foods  is that you can find a lot under one roof and don't have to spend a lot of time and gas going to different stores.  I'm not slamming Whole Foods at all, but I actually like Trader Joe's better.",0.7523531913757324,0.7523531913757324,1,1,0,1,"Skipped"
"We decided to give brunch a [[try]] for our first visit to Casbah.  We were surprised  by the huge tent covering the \""""outdoor\"""" dining area.  We opted for an inside table, the interior is somewhat small the tables are close together.  For brunch, you are served your choice of drink, appetizer and entree.  \n\nFor our drinks, BJ had a Bloody [[Mary]] and I had a Bellini.  We were served a basket of [[yummie]] bread and mini muffins.  For appetizers, we got a Three Sisters Farms mesclun greens and smoked salmon and truffled potato cake.  [[Very]] good.  For [[entrees]] we selected a jumbo lump crab & tomato omelet and the NY strip steak.  Very relaxing and tasty meal.","We decided to give brunch a [[attempt]] for our first visit to Casbah.  We were surprised  by the huge tent covering the \""""outdoor\"""" dining area.  We opted for an inside table, the interior is somewhat small the tables are close together.  For brunch, you are served your choice of drink, appetizer and entree.  \n\nFor our drinks, BJ had a Bloody [[Mɑry]] and I had a Bellini.  We were served a basket of [[yսmmie]] bread and mini muffins.  For appetizers, we got a Three Sisters Farms mesclun greens and smoked salmon and truffled potato cake.  [[Vеry]] good.  For [[entry]] we selected a jumbo lump crab & tomato omelet and the NY strip steak.  Very relaxing and tasty meal.",0.008193373680114746,0.7298221588134766,1,0,1,134,"Successful"
"When scoping around online for a good NYE dinner destination for my husband and me, Casbah's prix fixe menu really jumped off the page! Since the Big Burrito group is so popular, I was happy to get reservations, especially since a lot of times were already booked.\n\nThe hubby and I arrived a few minutes early for dinner. I had planned additional time to park and was delightfully reminded that Big Burrito restaurants have free valet parking -- so great, especially with slushy snow on the ground! Even though we were a few minutes early, the hostess took our coats and seated us immediately.  \n\nService was extremely attentive from start to finish. Waters were re-filled quickly. Bread was brought to the table almost immediately and we were offered another basket as soon as we finished the first. The bread came with a delicious spread - was it goat cheese? - that I just couldn't stop eating. Silverware whisked away with each course was promptly replaced.\n\nWe ordered both the land and sea courses to share so we could try the entire NYE prix fixe menu. [[None]] of the eight dishes [[disappointed]]! The first courses were Sea Scallops & Octopus and Duck Confit. The sea scallop was perfectly cooked, the octopus - thought not my cup of tea! - was also well cooked, and the balsamic flavor in the dish was very tasty. I absolutely [[loved]] the duck confit dish. It was served with mustard greens and fruit with a to-die-for dressing - a delicious combination!\n\nThe second courses were Potato Gnocchi and Mushroom Tortelloni. The gnocchi was served with lobster, which was a unique but nice paring. Though a strongly flavored dish, the tortelloni was delicious, and I enjoyed another unique paring, tortelloni with chunks of beef short rib.\n\nLake Ontario Walleye and Roasted Veal Strip Loin were the third courses. Both were cooked to [[perfection]]. The [[walleye's]] skin was perfectly crispy, and the veal strip loin was cooked medium well but was still deliciously juicy and tender. However, a component of each dish was disappointing -- a mustard flavor in the walleye and pickled mustard seeds covering the veal. I really can't hold this against Casbah though. I'm just not a fan of mustard!\n\nFinally, the desserts was fantastic! The Chocolate Ganache Tart was the ending of the sea courses. The chocolate was strong, even a little bitter, and was served with a little champagne strawberry compote. I grew more accustomed to the bitterness with each bite, and it was the perfect ending to three courses filled with fish. A Caramel Macaroon completed the land courses. The macaroon was delicious and served with a little apple sorbet and caramel sauce.\n\nOur experience at Casbah was spectacular! Based on this experience, I debated giving the restaurant five stars... but decided to wait until I returned a second time. And I can't wait to return!","When scoping around online for a good NYE dinner destination for my husband and me, Casbah's prix fixe menu really jumped off the page! Since the Big Burrito group is so popular, I was happy to get reservations, especially since a lot of times were already booked.\n\nThe hubby and I arrived a few minutes early for dinner. I had planned additional time to park and was delightfully reminded that Big Burrito restaurants have free valet parking -- so great, especially with slushy snow on the ground! Even though we were a few minutes early, the hostess took our coats and seated us immediately.  \n\nService was extremely attentive from start to finish. Waters were re-filled quickly. Bread was brought to the table almost immediately and we were offered another basket as soon as we finished the first. The bread came with a delicious spread - was it goat cheese? - that I just couldn't stop eating. Silverware whisked away with each course was promptly replaced.\n\nWe ordered both the land and sea courses to share so we could try the entire NYE prix fixe menu. [[Nne]] of the eight dishes [[frustrated]]! The first courses were Sea Scallops & Octopus and Duck Confit. The sea scallop was perfectly cooked, the octopus - thought not my cup of tea! - was also well cooked, and the balsamic flavor in the dish was very tasty. I absolutely [[loveԁ]] the duck confit dish. It was served with mustard greens and fruit with a to-die-for dressing - a delicious combination!\n\nThe second courses were Potato Gnocchi and Mushroom Tortelloni. The gnocchi was served with lobster, which was a unique but nice paring. Though a strongly flavored dish, the tortelloni was delicious, and I enjoyed another unique paring, tortelloni with chunks of beef short rib.\n\nLake Ontario Walleye and Roasted Veal Strip Loin were the third courses. Both were cooked to [[perfec𝚝ion]]. The [[waⅼleye's]] skin was perfectly crispy, and the veal strip loin was cooked medium well but was still deliciously juicy and tender. However, a component of each dish was disappointing -- a mustard flavor in the walleye and pickled mustard seeds covering the veal. I really can't hold this against Casbah though. I'm just not a fan of mustard!\n\nFinally, the desserts was fantastic! The Chocolate Ganache Tart was the ending of the sea courses. The chocolate was strong, even a little bitter, and was served with a little champagne strawberry compote. I grew more accustomed to the bitterness with each bite, and it was the perfect ending to three courses filled with fish. A Caramel Macaroon completed the land courses. The macaroon was delicious and served with a little apple sorbet and caramel sauce.\n\nOur experience at Casbah was spectacular! Based on this experience, I debated giving the restaurant five stars... but decided to wait until I returned a second time. And I can't wait to return!",0.009215712547302246,0.5091826915740967,1,0,1,387,"Successful"
"[[Overpriced]], [[salty]] and overrated!!! [[Why]] this place is so popular I will never [[understand]].","[[Inaccessible]], [[sal𝚝y]] and overrated!!! [[Pourquoi]] this place is so popular I will never [[understood]].",0.00019758939743041992,0.0019246339797973633,0,0,0,48,"Failed"
"[[Every]] [[time]] I have been to Casbah for lunch, brunch, or [[dinner]], the [[food]] has been great and the service has been impeccable.  [[Sure]], I've had more exceptionally delicious and unique meals in Pittsburgh, but Casbah has Consistent [[Awesomeness]] down pat.  [[Just]] get a reservation ahead of time.  Also, the desserts are mandatory!  \n\nThe duck confit gnocchi is smashing-- it's a nice balance of slightly sweet and very savory--and my [[favorite]] is probably the Casbah Double-Cut [[Pork]] Chop: super-yum [[comfort]] food.  The short rib ravioli is some pot-roasty Goodness, and the long island duck is another great choice.  \n\nA nice surprise here are the great happy hour [[specials]] at the bar.  Try the Boyd & Blair cocktail and the [[sangria]].","[[Eevry]] [[tіme]] I have been to Casbah for lunch, brunch, or [[d]] [[inner]], the [[fooԁ]] has been great and the service has been impeccable.  [[Persuaded]], I've had more exceptionally delicious and unique meals in Pittsburgh, but Casbah has Consistent [[Weirdness]] down pat.  [[Jsut]] get a reservation ahead of time.  Also, the desserts are mandatory!  \n\nThe duck confit gnocchi is smashing-- it's a nice balance of slightly sweet and very savory--and my [[preferred]] is probably the Casbah Double-Cut [[Prok]] Chop: super-yum [[convenience]] food.  The short rib ravioli is some pot-roasty Goodness, and the long island duck is another great choice.  \n\nA nice surprise here are the great happy hour [[spe]] [[cials]] at the bar.  Try the Boyd & Blair cocktail and the [[saոgria]].",0.0012471675872802734,0.838323175907135,1,0,1,239,"Successful"
"My girlfriend and I [[went]] to Casbah for the first [[time]] recently and we both [[enjoyed]] our experience.\n\nThe atmosphere is [[dressy]], but the restaurant isn't so formal that it feels stuffy or uncomfortable, which is a [[welcome]] change compared to most classy restaurants.  The environment was relaxed, and it was easy to have a quiet conversation throughout the meal.  As for the meal itself, we had a reservation and were promptly seated when we showed up.\n\nOur waiter was courteous and provided good, fast service [[without]] being overbearing or constantly hovering, which was quite nice.  For an [[appetizer]], we ordered the cheese tray which was tasty as well as fun and unique.\n\nFollowing the cheese tray, I dined on the cioppino while my girlfriend had the casereccia.  Both dishes were tasty and our seafood was [[skillfully]] cooked, particularly the sea bass in my dish which was [[delicious]].\n\nI'd [[recommend]] this restaurant for [[anyone]] looking to celebrate an occasion or have some good, out of the ordinary food.","My girlfriend and I [[wen𝚝]] to Casbah for the first [[moment]] recently and we both [[enjoyeԁ]] our experience.\n\nThe atmosphere is [[dresѕy]], but the restaurant isn't so formal that it feels stuffy or uncomfortable, which is a [[wеlcome]] change compared to most classy restaurants.  The environment was relaxed, and it was easy to have a quiet conversation throughout the meal.  As for the meal itself, we had a reservation and were promptly seated when we showed up.\n\nOur waiter was courteous and provided good, fast service [[withou𝚝]] being overbearing or constantly hovering, which was quite nice.  For an [[ɑppetizer]], we ordered the cheese tray which was tasty as well as fun and unique.\n\nFollowing the cheese tray, I dined on the cioppino while my girlfriend had the casereccia.  Both dishes were tasty and our seafood was [[shrewdly]] cooked, particularly the sea bass in my dish which was [[dеlicious]].\n\nI'd [[recomm]] [[end]] this restaurant for [[aոyone]] looking to celebrate an occasion or have some good, out of the ordinary food.",0.0017321109771728516,0.7367103695869446,1,0,1,258,"Successful"
