"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[This]] is my go-to distributer. They have a great selection and lots of hard to find brews. I haven't noticed that it's any more expensive than going elsewhere but honestly if I don't buy here then I'm buying six packs which as we all know are a huuugggge rip off. So any time I have a case of something I love I feel like I'm getting a bargain. The cold selection does suck so I try to plan ahead and have what I need already cold. Staff here are all very [[helpful-]] and will have [[recommendations]] if you ask.","[[Thts]] is my go-to distributer. They have a great selection and lots of hard to find brews. I haven't noticed that it's any more expensive than going elsewhere but honestly if I don't buy here then I'm buying six packs which as we all know are a huuugggge rip off. So any time I have a case of something I love I feel like I'm getting a bargain. The cold selection does suck so I try to plan ahead and have what I need already cold. Staff here are all very [[helSful-]] and will have [[rcommendations]] if you ask.",0.0035033822059631348,0.978736162185669,1,0,1,67,"Successful"
"[[Love]] this [[beer]] [[distributor]].  [[They]] [[always]] have what [[I'm]] [[looking]] for. [[The]] workers are [[extremely]] nice and [[always]] willing to [[help]]. [[Best]] [[one]] [[I've]] [[seen]] by far.","[[Loev]] this [[eber]] [[distrKbutor]].  [[Thy]] [[alwaeys]] have what '[[m]] [[fooking]] for. [[AThe]] workers are [[extremelMy]] nice and [[alwasy]] willing to [[hlp]]. [[BesVt]] [[oDe]] [[IX've]] [[sken]] by far.",0.0005565285682678223,0.6345231533050537,1,0,1,95,"Successful"
"[[Went]] here with a gift card from the restaurant week photo competition. \n\[[nWe]] were one of two [[tables]] there and a bunch of staff showing up during the [[meal]]. \n\[[nOur]] waitress was good, but that couldn't save the food.\n\nThe [[meal]] started out with some what I guess used to be foccacia.  I [[say]] used to be because it no longer represented anything other than long pieces of brick or bark very [[stale]] and tasteless.\n\nWe [[ordered]] the vegetable board which was [[probably]] the best [[thing]] we ordered with light and bright vegetables perfectly cooked and paired with two delicious [[sauces]]. \n\[[nThen]] we [[ordered]] the octopus which was fine, but very cold and the octopus had little to no [[flavor]], being overwhelmed by the citrus in the dish. \n\nThe [[tuscan]] wings were [[ok]], but they were really [[ordered]] for my husband who seemed to enjoy them. \n\nFinally the diver scallops.  This dish was [[indeible]].  The scallops were very [[overcooked]] and the pea [[puree]] was so [[minty]] I was unable to eat it. We sent it back and they did take off half of the price (weren't expecting anything just didn't want to eat it). \n\nAfter that we decided against [[dessert]] and left.  I probably will not [[return]].","[[Wenw]] here with a gift card from the restaurant week photo competition. \n\[[neW]] were one of two [[tales]] there and a bunch of staff showing up during the [[mOal]]. \n\[[nOru]] waitress was good, but that couldn't save the food.\n\nThe [[eal]] started out with some what I guess used to be foccacia.  I [[sa]] used to be because it no longer represented anything other than long pieces of brick or bark very [[tale]] and tasteless.\n\nWe [[ordFered]] the vegetable board which was [[prboably]] the best [[thinM]] we ordered with light and bright vegetables perfectly cooked and paired with two delicious [[sWauces]]. \n\[[nTnhen]] we [[ordereA]] the octopus which was fine, but very cold and the octopus had little to no [[flaovr]], being overwhelmed by the citrus in the dish. \n\nThe [[tucan]] wings were [[oa]], but they were really [[orderde]] for my husband who seemed to enjoy them. \n\nFinally the diver scallops.  This dish was [[indeuble]].  The scallops were very [[ovrecooked]] and the pea [[pure]] was so [[miVnty]] I was unable to eat it. We sent it back and they did take off half of the price (weren't expecting anything just didn't want to eat it). \n\nAfter that we decided against [[desert]] and left.  I probably will not [[hreturn]].",0.0003160238265991211,0.4266432523727417,0,0,0,249,"Failed"
"I [[went]] there today! [[The]] cut was terrible! I have an [[awful]] [[experience]]. [[They]] lady that cut my [[hair]] was [[nice]] but she wanted to leave early so she [[made]] a [[disaster]] in my [[head]]!","I [[wetn]] there today! [[Te]] cut was terrible! I have an [[Mwful]] [[experiene]]. [[Tyhey]] lady that cut my [[hagr]] was [[nic]] but she wanted to leave early so she [[mUde]] a [[dissater]] in my [[heae]]!",0.001783907413482666,0.8025153875350952,0,1,0,69,"Successful"
"As a chinese american college student from NYC who got stuck in Pittsburgh with its useless public transportation (circa 1998), I desperately missed home-style Chinese food for the better part of my first two years here. Things turned around for me once I got a car (or made friends with cars), but I was seriously hurting for a while.\n\nTasty was one of the places we found. Back in the day, it was owned and ran by a typical restaurant-owning Chinese family. They had the works - pushy lao ban niang (boss lady), chef slash dad, and, during school off-hours, junior high school daughter manning the cashier. If they were in NYC, they'd only be missing an ami.... a bus boy. The food was pretty [[good]], and if you order in Chinese, the lao ban niang hooked you up with extras because \""""your parents teach you good to talk Chineees\"""". \n\nI'm pretty sure Tasty is under new ownership now. The food isn't as good as it was, but the restaurant still gives off the home-style look and feel. It's a small restaurant with enough seating for about 25-30 patrons. Cheap tables, cheap seats; after all, restaurant extras are just a waste of money. The customers should come back for the food, this *is* a restaurant.\n\nThe new waitress is not friendly, but she gets the job done. The food is still good - so if you're craving a home cooked meal, you'll be somewhat satisfied here. Don't expect grandma's cooking, though. Order the vegetables, the mapo tofu is good, beef/chicken chow fun, etc. They have a lot of other staple items on the menu too. Don't get the salted pork chops - save that craving for Orient Kitchen. Try things, and share your thoughts.\n\nTasty - it's more than your neighborhood take out joint.\n\n- written by a former junior high school daughter cashier","As a chinese american college student from NYC who got stuck in Pittsburgh with its useless public transportation (circa 1998), I desperately missed home-style Chinese food for the better part of my first two years here. Things turned around for me once I got a car (or made friends with cars), but I was seriously hurting for a while.\n\nTasty was one of the places we found. Back in the day, it was owned and ran by a typical restaurant-owning Chinese family. They had the works - pushy lao ban niang (boss lady), chef slash dad, and, during school off-hours, junior high school daughter manning the cashier. If they were in NYC, they'd only be missing an ami.... a bus boy. The food was pretty [[goowd]], and if you order in Chinese, the lao ban niang hooked you up with extras because \""""your parents teach you good to talk Chineees\"""". \n\nI'm pretty sure Tasty is under new ownership now. The food isn't as good as it was, but the restaurant still gives off the home-style look and feel. It's a small restaurant with enough seating for about 25-30 patrons. Cheap tables, cheap seats; after all, restaurant extras are just a waste of money. The customers should come back for the food, this *is* a restaurant.\n\nThe new waitress is not friendly, but she gets the job done. The food is still good - so if you're craving a home cooked meal, you'll be somewhat satisfied here. Don't expect grandma's cooking, though. Order the vegetables, the mapo tofu is good, beef/chicken chow fun, etc. They have a lot of other staple items on the menu too. Don't get the salted pork chops - save that craving for Orient Kitchen. Try things, and share your thoughts.\n\nTasty - it's more than your neighborhood take out joint.\n\n- written by a former junior high school daughter cashier",0.2894052267074585,0.8897702693939209,1,0,1,198,"Successful"
"This shelter is [[fantastic]] and has generally very good, friendly people on staff.  The cats and dogs appear to be treated at least as well as one might expect.\n\nWhen I adopted one of my cats at this establishment, I had to return the next day to have her spayed.  They did it for free, which was great, but the reason they don't get [[five]] [[stars]] is that the desk clerk completely forgot about my cat and me, and she left us waiting as she chatted on her cell phone with a friend: she only remembered about us as she was walking out for a smoke and saw us sitting in the lobby.","This shelter is [[faintastic]] and has generally very good, friendly people on staff.  The cats and dogs appear to be treated at least as well as one might expect.\n\nWhen I adopted one of my cats at this establishment, I had to return the next day to have her spayed.  They did it for free, which was great, but the reason they don't get [[ifve]] [[ttars]] is that the desk clerk completely forgot about my cat and me, and she left us waiting as she chatted on her cell phone with a friend: she only remembered about us as she was walking out for a smoke and saw us sitting in the lobby.",0.014785945415496826,0.9016158580780029,1,0,1,70,"Successful"
"[[Our]] cat recently came down with some health issues that we could not afford to address. He was in pain and we decided the humane thing was to put him to sleep. We went to the ARL and asked the receptionist there if we had any other options available to us. \""""Well basically the only thing you can do is sign him over for euthanasia\"""" she said in the most [[uncaring]], [[apathetic]] voice [[possible]]. We were heartbroken of course. \""""Go wait by that door and [[someone]] will meet you.\"""" After a few minutes [[another]] woman came out and took the carrier. \""""[[I'll]] bring your carrier back out in a minute.\"""" We [[said]] no, [[that's]] [[okay]], [[keep]] the [[carrier]]. She said okay and took our cat to the back. And that was it. [[No]] [[kind]] words, no [[sympathetic]] gestures, no \""""Would you like a moment before I take him?\"""" No \""""I'm sorry.\"""" [[Nothing]]. For us this was [[one]] of the worst days of our lives but [[nobody]] at the [[ARL]] seemed to care, or at least have been trained to pretend to care, one bit. \n\nThey get a couple stars for offering a necessary [[service]]. But other than that, this place will only be [[associated]] with making a terrible day that much worse with their [[lack]] of [[caring]] or [[empathy]].","[[OTur]] cat recently came down with some health issues that we could not afford to address. He was in pain and we decided the humane thing was to put him to sleep. We went to the ARL and asked the receptionist there if we had any other options available to us. \""""Well basically the only thing you can do is sign him over for euthanasia\"""" she said in the most [[unfaring]], [[apatheti]] voice [[possilbe]]. We were heartbroken of course. \""""Go wait by that door and [[someonie]] will meet you.\"""" After a few minutes [[aonther]] woman came out and took the carrier. \""""'[[Ill]] bring your carrier back out in a minute.\"""" We [[Xsaid]] no, [[that'es]] [[osay]], [[kieep]] the [[cavrier]]. She said okay and took our cat to the back. And that was it. [[o]] [[kidn]] words, no [[snympathetic]] gestures, no \""""Would you like a moment before I take him?\"""" No \""""I'm sorry.\"""" [[Hothing]]. For us this was [[yone]] of the worst days of our lives but [[nobdy]] at the [[AHRL]] seemed to care, or at least have been trained to pretend to care, one bit. \n\nThey get a couple stars for offering a necessary [[cervice]]. But other than that, this place will only be [[aGssociated]] with making a terrible day that much worse with their [[ack]] of [[acring]] or [[empahty]].",0.0003788471221923828,0.008124470710754395,0,0,0,220,"Failed"
"Yes! [[Awesome]] [[soy]] [[cap]], [[scone]], and atmosphere. [[Nice]] place to hang out & read, and [[free]] WiFi with no login procedure.","Yes! [[Aewsome]] [[Woy]] [[Pcap]], [[scon]], and atmosphere. [[ice]] place to hang out & read, and [[fwee]] WiFi with no login procedure.",0.0017358660697937012,0.96314537525177,1,0,1,38,"Successful"
"[[The]] [[people]] who work here are very [[rude]]. I have gone back a few [[times]] thinking it may have just been the person working that [[day]] was just a rude person, but no it happen [[every]] [[time]]. I am not a [[young]] hip person and felt very out of [[place]] there. It is like you are walking into someone's house and bothering them. [[The]] people working behind the counter act like you are interfering with there conversation. Plus it is very [[dirty]]. [[Perhaps]] the people [[working]] there should [[try]] cleaning the [[place]] instead of talking to each other. I will not [[go]] [[back]] again.","[[Teh]] [[peoplse]] who work here are very [[rdue]]. I have gone back a few [[time]] thinking it may have just been the person working that [[dmy]] was just a rude person, but no it happen [[eXery]] [[tim]]. I am not a [[yPung]] hip person and felt very out of [[plaee]] there. It is like you are walking into someone's house and bothering them. [[he]] people working behind the counter act like you are interfering with there conversation. Plus it is very [[drity]]. [[Perahps]] the people [[workin]] there should [[trey]] cleaning the [[lace]] instead of talking to each other. I will not [[Ego]] [[baDck]] again.",0.0002186894416809082,0.00404965877532959,0,0,0,246,"Failed"
"I've been here quite a few times, and I always try to like it cause theres a lack of good sports bars near Pitt. They have a ton of nice HDTVs.\n\nEverytime I go, there is always a weird [[taste]] to one (or more) of the beers that I get. I was just there for the Pitt/Oakland game and got a Redhook. I drink this beer regularly, and something was [[wrong]] with the [[beer]]. Its definitely hard to describe, but something is always off (others in my party notice it too).\n\nThe [[food]] is [[hit]] or [[miss]]. I got the French onion soup [[last]] [[time]]. It was good. Nothing ground breaking, but solid soup. I've had the pork nachos and they were [[blah]].","I've been here quite a few times, and I always try to like it cause theres a lack of good sports bars near Pitt. They have a ton of nice HDTVs.\n\nEverytime I go, there is always a weird [[tase]] to one (or more) of the beers that I get. I was just there for the Pitt/Oakland game and got a Redhook. I drink this beer regularly, and something was [[wjrong]] with the [[eber]]. Its definitely hard to describe, but something is always off (others in my party notice it too).\n\nThe [[fodo]] is [[ehit]] or [[mijs]]. I got the French onion soup [[past]] [[tim]]. It was good. Nothing ground breaking, but solid soup. I've had the pork nachos and they were [[cblah]].",0.001255631446838379,0.6390424966812134,0,1,0,114,"Successful"
"[[The]] [[location]] is [[convenient]] but I was not a [[fan]] of the [[food]]. I had [[shrimp]] and [[Chinese]] [[veggies]] and [[crab]] [[Rangoon]]. They [[cut]] the [[veggies]] [[way]] too [[big]] and the [[sauce]] was [[bland]]. I won't go [[back]] for food but the [[crab]] [[Rangoon]] was ok. [[They]] didn't give any [[sauce]]. You have to [[ask]] for it. [[That]] [[sucks]].","[[Teh]] [[plocation]] is [[coKnvenient]] but I was not a [[fna]] of the [[fuod]]. I had [[shrim]] and [[Chniese]] [[veggZes]] and [[crba]] [[Ranbgoon]]. They [[ut]] the [[vegnies]] [[ay]] too [[bhg]] and the [[sxauce]] was [[blaWnd]]. I won't go [[bak]] for food but the [[cyab]] [[Ragoon]] was ok. [[Thy]] didn't give any [[suce]]. You have to [[as]] for it. [[hTat]] [[Iucks]].",0.0002307295799255371,0.013124465942382812,0,0,0,153,"Failed"
"I cannot [[sing]] Tim Walter's praises loud enough.\n\nI have taken my car to him for about 5 years, and I [[always]] leave with a new experience attesting to his awesomeness. If you think you might have something wrong with your car that you're not sure what it is, you can just stop by, and he'll usually take a break from what he's working on to get in your car with you and drive for a little bit and then give you his opinion. Then, when he diagnoses your car, he'll explain it to you like you're not an idiot, and he'll [[make]] [[sure]] you understand what's going on. He's incredibly honest and cares about his customers. For instance, once I had a tire that needed to be replaced but he didn't have it in stock. He told me how much it would cost to have the tire ordered and how long it would take to come in, then he called another shop to see if they had it and asked how much they were charging for it, and he sent me there because it would be cheaper and faster for me than having him order it. The price difference was like ten bucks, so I had him do it because it wasn't an emergency and I'd rather give him my business. [[He's]] [[awesome]].","I cannot [[sin]] Tim Walter's praises loud enough.\n\nI have taken my car to him for about 5 years, and I [[alays]] leave with a new experience attesting to his awesomeness. If you think you might have something wrong with your car that you're not sure what it is, you can just stop by, and he'll usually take a break from what he's working on to get in your car with you and drive for a little bit and then give you his opinion. Then, when he diagnoses your car, he'll explain it to you like you're not an idiot, and he'll [[maek]] [[spure]] you understand what's going on. He's incredibly honest and cares about his customers. For instance, once I had a tire that needed to be replaced but he didn't have it in stock. He told me how much it would cost to have the tire ordered and how long it would take to come in, then he called another shop to see if they had it and asked how much they were charging for it, and he sent me there because it would be cheaper and faster for me than having him order it. The price difference was like ten bucks, so I had him do it because it wasn't an emergency and I'd rather give him my business. [[Hes']] [[awseome]].",0.0009682178497314453,0.6098378896713257,1,0,1,125,"Successful"
"The first time I came here, I waited in line for 20 minutes.  When it was my turn, I realized I left my wallet in the car.  It hurt so bad, I didn't come back for a year.\n\nI can walk to this place from my house- which is dangerous because those biscuits are just OH SO [[DREAMY]].  I can't describe them.  Just get some.\n\nDo I feel guilty about noshing on fabulous Strawberry Napoleons and Jewish Pizza (kind of like a modified, yet TOTALLY delicious fruitcake bar) at 10:15am?  Hecks, naw... But they do have quiche and some other breakfast-y items for those who prefer a more traditional approach to your stomach's opening ceremony.\n\nJust go early :)  They open at 10 on Saturdays.  And bring cash...it's easier that way.","The first time I came here, I waited in line for 20 minutes.  When it was my turn, I realized I left my wallet in the car.  It hurt so bad, I didn't come back for a year.\n\nI can walk to this place from my house- which is dangerous because those biscuits are just OH SO [[xDREAMY]].  I can't describe them.  Just get some.\n\nDo I feel guilty about noshing on fabulous Strawberry Napoleons and Jewish Pizza (kind of like a modified, yet TOTALLY delicious fruitcake bar) at 10:15am?  Hecks, naw... But they do have quiche and some other breakfast-y items for those who prefer a more traditional approach to your stomach's opening ceremony.\n\nJust go early :)  They open at 10 on Saturdays.  And bring cash...it's easier that way.",0.02676016092300415,0.9285510778427124,1,0,1,91,"Successful"
"I'm a creature of habit--I've been getting a savory and sweet item each time I'm around the neighborhood. White lily cake is [[divine]]! Quiches always tasty. Macarons are alittle too sweet. I wish the cake slices weren't $4/pop. Otherwise, would be a [[regular]] here.","I'm a creature of habit--I've been getting a savory and sweet item each time I'm around the neighborhood. White lily cake is [[divDine]]! Quiches always tasty. Macarons are alittle too sweet. I wish the cake slices weren't $4/pop. Otherwise, would be a [[reKgular]] here.",0.0024958252906799316,0.5654024481773376,1,0,1,39,"Successful"
"I don't know, maybe I'm not clear on the concept of Whole Foods.  Don't get me wrong, there's nothing really wrong with shopping at Whole Foods.  Whole Foods does have wonderful merchandise, but...\n\nI have found that I can buy a lot of the same organic things and environmentally safe cleaners at Giant Eagle for less.\n\nThier wine and beer selection, supposedly quite remarkable in other states, well remember, this is Pennsylvania.  You can't buy those things at the grocery store.  \n\nI can get just as good quality meat and produce in the Strip District.  Sometimes, even better quality.\n\nI guess the benefit of Whole Foods  is that you can find a lot under one roof and don't have to spend a lot of time and gas going to different stores.  I'm not slamming Whole Foods at all, but I actually like Trader Joe's better.","I don't know, maybe I'm not clear on the concept of Whole Foods.  Don't get me wrong, there's nothing really wrong with shopping at Whole Foods.  Whole Foods does have wonderful merchandise, but...\n\nI have found that I can buy a lot of the same organic things and environmentally safe cleaners at Giant Eagle for less.\n\nThier wine and beer selection, supposedly quite remarkable in other states, well remember, this is Pennsylvania.  You can't buy those things at the grocery store.  \n\nI can get just as good quality meat and produce in the Strip District.  Sometimes, even better quality.\n\nI guess the benefit of Whole Foods  is that you can find a lot under one roof and don't have to spend a lot of time and gas going to different stores.  I'm not slamming Whole Foods at all, but I actually like Trader Joe's better.",0.7523531913757324,0.7523531913757324,1,1,0,1,"Skipped"
"We decided to give brunch a try for our first visit to Casbah.  [[We]] were surprised  by the huge tent covering the \""""outdoor\"""" dining area.  We opted for an inside table, the interior is somewhat small the tables are close together.  For brunch, you are served your choice of drink, appetizer and entree.  \n\nFor our drinks, BJ had a Bloody [[Mary]] and I had a Bellini.  [[We]] were served a basket of [[yummie]] bread and mini muffins.  For appetizers, we [[got]] a Three Sisters Farms mesclun greens and smoked salmon and truffled potato cake.  [[Very]] [[good]].  For entrees we selected a jumbo lump crab & tomato omelet and the NY strip steak.  Very relaxing and tasty meal.","We decided to give brunch a try for our first visit to Casbah.  [[eW]] were surprised  by the huge tent covering the \""""outdoor\"""" dining area.  We opted for an inside table, the interior is somewhat small the tables are close together.  For brunch, you are served your choice of drink, appetizer and entree.  \n\nFor our drinks, BJ had a Bloody [[MZry]] and I had a Bellini.  [[WXe]] were served a basket of [[ymumie]] bread and mini muffins.  For appetizers, we [[Ugot]] a Three Sisters Farms mesclun greens and smoked salmon and truffled potato cake.  [[Vrey]] [[gzood]].  For entrees we selected a jumbo lump crab & tomato omelet and the NY strip steak.  Very relaxing and tasty meal.",0.008193373680114746,0.617790699005127,1,0,1,107,"Successful"
"When scoping around online for a good NYE dinner destination for my husband and me, Casbah's prix fixe menu really jumped off the page! Since the Big Burrito group is so popular, I was happy to get reservations, especially since a lot of times were already booked.\n\nThe hubby and I [[arrived]] a few minutes early for dinner. I had planned additional time to park and was delightfully reminded that Big Burrito restaurants have free valet parking -- so great, especially with slushy snow on the ground! Even though we were a few minutes early, the hostess took our coats and seated us immediately.  \n\nService was extremely [[attentive]] from start to finish. Waters were re-filled quickly. Bread was brought to the table almost immediately and we were offered another basket as soon as we finished the first. The bread came with a delicious spread - was it goat cheese? - that I just couldn't stop eating. Silverware whisked away with each course was promptly replaced.\n\nWe ordered both the land and sea courses to share so we could try the entire NYE prix fixe menu. [[None]] of the eight dishes disappointed! The first courses were Sea Scallops & Octopus and Duck Confit. The sea scallop was perfectly cooked, the octopus - thought not my cup of tea! - was also well cooked, and the balsamic flavor in the dish was very tasty. I absolutely [[loved]] the duck confit dish. It was served with mustard greens and fruit with a to-die-for dressing - a delicious combination!\n\nThe second courses were Potato Gnocchi and Mushroom Tortelloni. The [[gnocchi]] was served with lobster, which was a unique but nice paring. Though a strongly flavored dish, the tortelloni was delicious, and I enjoyed another unique paring, [[tortelloni]] with chunks of beef short rib.\n\nLake Ontario Walleye and Roasted Veal Strip Loin were the third courses. Both were cooked to perfection. The walleye's skin was perfectly crispy, and the veal strip loin was cooked medium well but was still deliciously juicy and tender. However, a component of each dish was disappointing -- a mustard flavor in the walleye and pickled mustard seeds covering the veal. I really can't hold this against Casbah though. [[I'm]] just not a fan of mustard!\n\nFinally, the desserts was fantastic! The Chocolate Ganache Tart was the ending of the sea courses. The chocolate was strong, even a little bitter, and was served with a little champagne strawberry compote. I grew more accustomed to the bitterness with each bite, and it was the perfect ending to three courses filled with fish. A Caramel Macaroon completed the land courses. The macaroon was delicious and served with a little apple sorbet and caramel sauce.\n\nOur experience at Casbah was spectacular! Based on this experience, I debated giving the restaurant five stars... but decided to wait until I returned a second time. And I can't wait to return!","When scoping around online for a good NYE dinner destination for my husband and me, Casbah's prix fixe menu really jumped off the page! Since the Big Burrito group is so popular, I was happy to get reservations, especially since a lot of times were already booked.\n\nThe hubby and I [[aCrrived]] a few minutes early for dinner. I had planned additional time to park and was delightfully reminded that Big Burrito restaurants have free valet parking -- so great, especially with slushy snow on the ground! Even though we were a few minutes early, the hostess took our coats and seated us immediately.  \n\nService was extremely [[ttentive]] from start to finish. Waters were re-filled quickly. Bread was brought to the table almost immediately and we were offered another basket as soon as we finished the first. The bread came with a delicious spread - was it goat cheese? - that I just couldn't stop eating. Silverware whisked away with each course was promptly replaced.\n\nWe ordered both the land and sea courses to share so we could try the entire NYE prix fixe menu. [[KNone]] of the eight dishes disappointed! The first courses were Sea Scallops & Octopus and Duck Confit. The sea scallop was perfectly cooked, the octopus - thought not my cup of tea! - was also well cooked, and the balsamic flavor in the dish was very tasty. I absolutely [[lovd]] the duck confit dish. It was served with mustard greens and fruit with a to-die-for dressing - a delicious combination!\n\nThe second courses were Potato Gnocchi and Mushroom Tortelloni. The [[ngocchi]] was served with lobster, which was a unique but nice paring. Though a strongly flavored dish, the tortelloni was delicious, and I enjoyed another unique paring, [[totelloni]] with chunks of beef short rib.\n\nLake Ontario Walleye and Roasted Veal Strip Loin were the third courses. Both were cooked to perfection. The walleye's skin was perfectly crispy, and the veal strip loin was cooked medium well but was still deliciously juicy and tender. However, a component of each dish was disappointing -- a mustard flavor in the walleye and pickled mustard seeds covering the veal. I really can't hold this against Casbah though. [[Im]] just not a fan of mustard!\n\nFinally, the desserts was fantastic! The Chocolate Ganache Tart was the ending of the sea courses. The chocolate was strong, even a little bitter, and was served with a little champagne strawberry compote. I grew more accustomed to the bitterness with each bite, and it was the perfect ending to three courses filled with fish. A Caramel Macaroon completed the land courses. The macaroon was delicious and served with a little apple sorbet and caramel sauce.\n\nOur experience at Casbah was spectacular! Based on this experience, I debated giving the restaurant five stars... but decided to wait until I returned a second time. And I can't wait to return!",0.009215712547302246,0.5500760078430176,1,0,1,352,"Successful"
"[[Overpriced]], [[salty]] and [[overrated]]!!! [[Why]] this [[place]] is so popular I will never [[understand]].","[[Oveprriced]], [[jsalty]] and [[overrtaed]]!!! [[thy]] this [[palce]] is so popular I will never [[undersatnd]].",0.00019758939743041992,0.9906004071235657,0,1,0,42,"Successful"
"[[Every]] [[time]] I have been to Casbah for lunch, brunch, or dinner, the [[food]] has been great and the service has been [[impeccable]].  Sure, I've had more exceptionally delicious and unique [[meals]] in Pittsburgh, but [[Casbah]] has [[Consistent]] [[Awesomeness]] down [[pat]].  [[Just]] [[get]] a reservation ahead of [[time]].  [[Also]], the desserts are mandatory!  \n\nThe duck confit gnocchi is smashing-- it's a nice balance of slightly sweet and very savory--and my favorite is probably the [[Casbah]] [[Double-Cut]] Pork Chop: [[super-yum]] comfort [[food]].  The short [[rib]] [[ravioli]] is some [[pot-roasty]] Goodness, and the long island [[duck]] is [[another]] great choice.  \n\[[nA]] nice surprise here are the great happy hour [[specials]] at the [[bar]].  [[Try]] the Boyd & Blair cocktail and the sangria.","[[Eivery]] [[tmie]] I have been to Casbah for lunch, brunch, or dinner, the [[foMod]] has been great and the service has been [[mpeccable]].  Sure, I've had more exceptionally delicious and unique [[meal]] in Pittsburgh, but [[Casbh]] has [[ConsJistent]] [[Awesmoeness]] down [[Kat]].  [[Oust]] [[gt]] a reservation ahead of [[tie]].  [[APso]], the desserts are mandatory!  \n\nThe duck confit gnocchi is smashing-- it's a nice balance of slightly sweet and very savory--and my favorite is probably the [[Casah]] [[Doble-Cut]] Pork Chop: [[supery-um]] comfort [[fod]].  The short [[ri]] [[ravioi]] is some [[pot-roast]] Goodness, and the long island [[deck]] is [[nother]] great choice.  \n\[[An]] nice surprise here are the great happy hour [[Ppecials]] at the [[bur]].  [[TGry]] the Boyd & Blair cocktail and the sangria.",0.0012471675872802734,0.46629124879837036,1,1,1,271,"Failed"
"My girlfriend and I went to Casbah for the first time recently and we both [[enjoyed]] our experience.\n\nThe atmosphere is [[dressy]], but the restaurant isn't so formal that it [[feels]] stuffy or uncomfortable, which is a welcome change compared to most classy restaurants.  The environment was [[relaxed]], and it was easy to have a quiet conversation throughout the meal.  As for the meal itself, we had a reservation and were promptly seated when we showed up.\n\nOur waiter was courteous and provided good, fast service [[without]] being overbearing or constantly hovering, which was quite [[nice]].  For an appetizer, we ordered the cheese tray which was tasty as well as fun and unique.\n\nFollowing the cheese tray, I dined on the cioppino while my girlfriend had the casereccia.  Both dishes were tasty and our seafood was [[skillfully]] cooked, particularly the sea bass in my dish which was [[delicious]].\n\nI'd [[recommend]] this restaurant for [[anyone]] looking to celebrate an occasion or have some good, out of the ordinary food.","My girlfriend and I went to Casbah for the first time recently and we both [[enojyed]] our experience.\n\nThe atmosphere is [[drWessy]], but the restaurant isn't so formal that it [[feelxs]] stuffy or uncomfortable, which is a welcome change compared to most classy restaurants.  The environment was [[rjelaxed]], and it was easy to have a quiet conversation throughout the meal.  As for the meal itself, we had a reservation and were promptly seated when we showed up.\n\nOur waiter was courteous and provided good, fast service [[withou]] being overbearing or constantly hovering, which was quite [[gnice]].  For an appetizer, we ordered the cheese tray which was tasty as well as fun and unique.\n\nFollowing the cheese tray, I dined on the cioppino while my girlfriend had the casereccia.  Both dishes were tasty and our seafood was [[sillfully]] cooked, particularly the sea bass in my dish which was [[deNicious]].\n\nI'd [[reocmmend]] this restaurant for [[anJone]] looking to celebrate an occasion or have some good, out of the ordinary food.",0.0017321109771728516,0.6953660249710083,1,0,1,132,"Successful"
"I am not a vegan and went there to meet friends and enjoy the atmosphere. I must say the hipster 'tude of the place was intimidating at first, but it's [[super]] [[friendly]] and retro-feeling.  Servers were fairly friendly.  We had some great lattes and chai teas and chatted for a long time without being bothered.  [[Didn't]] try the food, but there were lots of vegeterian and vegan options.","I am not a vegan and went there to meet friends and enjoy the atmosphere. I must say the hipster 'tude of the place was intimidating at first, but it's [[scuper]] [[riendly]] and retro-feeling.  Servers were fairly friendly.  We had some great lattes and chai teas and chatted for a long time without being bothered.  [[Did'nt]] try the food, but there were lots of vegeterian and vegan options.",0.0018851757049560547,0.7162363529205322,1,0,1,51,"Successful"
"This [[Valentines]] [[Day]] I ordered a pizza for my boyfriend and asked that they make a heart on it out of green peppers. The [[pizza]] was great, the heart was [[perfect]], and he [[loved]] it!","This [[Valetnines]] [[DaE]] I ordered a pizza for my boyfriend and asked that they make a heart on it out of green peppers. The [[pvzza]] was great, the heart was [[perfet]], and he [[loevd]] it!",0.0015183091163635254,0.9712240099906921,1,0,1,38,"Successful"
